window_idx,mid_date,mean_realized_vol,peak_realized_vol,mean_vix,peak_vix
229,2022-08-11,0.22832089267297614,0.3229158695769242,25.2757143595862,36.45000076293945
230,2022-09-12,0.2239573815168344,0.3229158695769242,24.575873102460587,34.75
231,2022-10-11,0.22281025302272872,0.3229158695769242,24.403531831408305,34.75
232,2022-11-09,0.21844600702461758,0.3229158695769242,23.549642914817447,34.02000045776367
233,2022-12-09,0.20701543190980073,0.32076650258830547,22.632738139894272,34.02000045776367
234,2023-01-11,0.19395236159319937,0.31086340175383514,21.413214316443792,33.630001068115234
235,2023-02-10,0.18620176223796692,0.31086340175383514,20.694642884390696,33.630001068115234
236,2023-03-14,0.17908578107554268,0.31086340175383514,20.044801598503476,33.630001068115234
237,2023-04-13,0.16740987622713072,0.30071927479156374,19.017539709333388,33.630001068115234
238,2023-05-12,0.15750975834514241,0.30069075133489354,18.14531747500102,26.520000457763672
239,2023-06-13,0.1494687139218683,0.2269671841374915,17.394404763267154,26.520000457763672
240,2023-07-14,0.14642784428790448,0.2269671841374915,16.63551588285537,26.520000457763672
241,2023-08-14,0.14152365433470138,0.2269671841374915,16.144166685286024,26.520000457763672
242,2023-09-13,0.13923466370095788,0.2269671841374915,15.595634918364267,26.13999938964844
243,2023-10-12,0.13039151428770607,0.20886426937326805,15.045039676484608,21.709999084472656
244,2023-11-10,0.12952449047594097,0.20886426937326805,14.884722202543228,21.709999084472656
245,2023-12-12,0.1253348035833685,0.20886426937326805,14.574007916072059,21.709999084472656
246,2024-01-12,0.12198053499987328,0.20886426937326805,14.45888887132917,21.709999084472656
247,2024-02-13,0.12685434645436322,0.20886426937326805,14.884047602850293,38.56999969482422
248,2024-03-14,0.13271465147558578,0.20886426937326805,15.052182530599927,38.56999969482422
249,2024-04-15,0.13267113243122616,0.20886426937326805,15.179999957008967,38.56999969482422
250,2024-05-14,0.12855888587002143,0.20886426937326805,15.263253934799678,38.56999969482422
251,2024-06-13,0.1249116782153896,0.20133339845336543,15.369325369123429,38.56999969482422
252,2024-07-16,0.12328400292412198,0.20133339845336543,15.755873010272072,38.56999969482422
253,2024-08-14,0.12388612316920393,0.20133339845336543,15.977182543466961,38.56999969482422
254,2024-09-13,0.12381503418497716,0.20133339845336543,16.534523823904614,38.56999969482422
255,2024-10-14,0.13792121799734205,0.462484115034949,17.668373062497093,52.33000183105469
256,2024-11-12,0.15837683698169244,0.47758107604640704,18.434801635288057,52.33000183105469
257,2024-12-12,0.1638163918747571,0.47758107604640704,18.926706412481884,52.33000183105469
258,2025-01-15,0.1660368473770549,0.47758107604640704,19.332738153518193,52.33000183105469
259,2025-02-14,0.16404706002263483,0.47758107604640704,19.03789686778235,52.33000183105469
260,2025-03-18,0.16074084948282083,0.47758107604640704,18.874246086393082,52.33000183105469
261,2025-04-16,0.16002657895311864,0.47758107604640704,18.78031753358387,52.33000183105469
262,2025-05-16,0.16225313125990795,0.47758107604640704,18.710595320141504,52.33000183105469
263,2025-06-17,0.16317953165474886,0.47758107604640704,19.05003975686573,52.33000183105469
