window_idx,mid_date,wj_unsigned,wj_signed,binary_jaccard,type1_gap,type2_gap,sign_inversion_pct
222,2022-01-10,0.787472784348635,0.9392195307146683,0.22295097004999312,0.5645218142986419,0.15174674636603336,71.40108898568668
223,2022-02-09,0.7870871325706623,0.9389408612855646,0.2148406809253601,0.5722464516453022,0.15185372871490233,71.32200629691867
224,2022-03-11,0.7834949408717132,0.9371636391255974,0.18665249578538445,0.5968424450863288,0.15366869825388418,70.97695493703459
225,2022-04-11,0.77526304350723,0.9330926432984077,0.16153025453436975,0.6137327889728602,0.15782959979117772,70.22859179649664
226,2022-05-11,0.7591161040300832,0.926590591479918,0.14302584962603332,0.6160902544040499,0.16747448744983473,69.52498288667255
227,2022-06-10,0.7526452768005074,0.9240999754834339,0.13702580046636412,0.6156194763341433,0.1714546986829265,69.31531222253945
228,2022-07-13,0.738682614109209,0.9184435683273533,0.12558650522991005,0.613096108879299,0.1797609542181443,68.79027723523512
229,2022-08-11,0.7352216764225146,0.9170858328748674,0.12325972424616075,0.6119619521763539,0.18186415645235288,68.68543995412513
230,2022-09-12,0.7399082420820494,0.9186592972290692,0.1251254447586899,0.6147827973233595,0.17875105514701983,68.72615133133486
231,2022-10-11,0.7343281705647998,0.9160688594720761,0.12190064606251091,0.6124275245022889,0.18174068890727624,68.40796380016816
232,2022-11-09,0.7545063790698189,0.9240137764912265,0.13705870783754548,0.6174476712322734,0.16950739742140764,69.04757719534223
233,2022-12-09,0.7751999545361935,0.932075574404925,0.16174977518637773,0.6134501793498157,0.15687561986873144,69.78451429805823
234,2023-01-11,0.788841591581399,0.9372687518723551,0.18369651873505183,0.6051450728463472,0.14842716029095615,70.29185406470471
235,2023-02-10,0.8050523157167032,0.9431721311005492,0.21594087095485417,0.5891114447618491,0.138119815383846,70.8496825143771
236,2023-03-14,0.8180346124176358,0.9480818356138605,0.2573188762937408,0.560715736123895,0.13004722319622475,71.46810991038643
237,2023-04-13,0.8279149916690905,0.9526764234687091,0.3336145086461409,0.49430048302294965,0.12476143179961852,72.49988421984416
238,2023-05-12,0.8184531017162128,0.9504382441482851,0.3550991612448068,0.463353940471406,0.13198514243207238,72.70030150873644
239,2023-06-13,0.8113606004699023,0.9490119033776084,0.37717078279081945,0.4341898176790829,0.1376513029077061,72.9706006542624
240,2023-07-14,0.7907059903388706,0.943636478134038,0.38185273159144895,0.4088532587474216,0.15293048779516738,73.06969179040482
241,2023-08-14,0.7806483931891203,0.9410441731126079,0.40408376963350784,0.37656462355561243,0.16039577992348764,73.1226829178313
242,2023-09-13,0.7552677791646047,0.9344696536908645,0.41215973138265977,0.343108047781945,0.1792018745262598,73.2236539653638
243,2023-10-12,0.7368156692137311,0.929536462361984,0.37958572498128273,0.35722994423244836,0.19272079314825286,73.22654527816884
244,2023-11-10,0.7226220885314808,0.9253594276404545,0.3721657544956998,0.350456334035781,0.20273733910897374,73.09065744839717
245,2023-12-12,0.713170653440609,0.9231336140118587,0.3461331177580167,0.36703753568259234,0.20996296057124963,73.20135233365134
246,2024-01-12,0.6985749407563581,0.9191445031306056,0.3415184871577759,0.3570564535985822,0.22056956237424752,73.17558895989504
247,2024-02-13,0.7323742489654088,0.9276249224702553,0.3595587343920475,0.3728155145733613,0.19525067350484648,72.95660927621644
248,2024-03-14,0.7310868224286855,0.9270523940303679,0.3609094155457684,0.3701774068829171,0.19596557160168238,72.87317541354523
249,2024-04-15,0.7214542658981772,0.9243098253088968,0.37306540189715426,0.3483888640010229,0.20285555941071964,72.82666168442037
250,2024-05-14,0.6880466492978986,0.9156784734075718,0.3688820912124583,0.3191645580854403,0.2276318241096732,72.96982821224745
251,2024-06-13,0.6746617511052071,0.9123993668295325,0.368086642599278,0.3065751085059291,0.2377376157243254,73.07398270321556
252,2024-07-16,0.6844589737017538,0.9154609012456965,0.3737039170506912,0.31075505665106257,0.23100192754394266,73.20820694979992
253,2024-08-14,0.6795331821197766,0.9141166684006584,0.3682535088988569,0.31127967322091976,0.23458348628088177,73.20055406440206
254,2024-09-13,0.6935182359605356,0.9167957426882358,0.37641204948897256,0.3171061864715631,0.2232775067277002,72.85180814182135
255,2024-10-14,0.7322220921115185,0.9263461664377526,0.3936914502549508,0.33853064185656767,0.19412407432623413,72.49443236634696
256,2024-11-12,0.7514202516629758,0.9309399703946292,0.38235889136152135,0.3690613603014544,0.1795197187316534,72.21815933623873
257,2024-12-12,0.7593592885681316,0.9329904221118822,0.36778757809628815,0.39157171047184347,0.1736311335437506,72.153681939604
258,2025-01-15,0.7597270850639339,0.9327795939621082,0.34457688731084624,0.4151501977530877,0.17305250889817425,72.02331105202666
259,2025-02-14,0.7472105582090858,0.9301111911879726,0.3698193411264612,0.3773912170826246,0.1829006329788868,72.35295575760895
260,2025-03-18,0.7384847126381537,0.9275889112173786,0.35870096840457794,0.3797837442335758,0.1891041985792249,72.31095378281668
261,2025-04-16,0.7349877664842087,0.9263144638578626,0.362661589337609,0.3723261771465997,0.19132669737365393,72.19542088129806
262,2025-05-16,0.73331841443178,0.9255532944563064,0.3513540927071711,0.3819643217246089,0.19223488002452638,72.08404720368316
263,2025-06-17,0.7380965496395082,0.9263454538893029,0.33982317531978934,0.3982733743197189,0.18824890424979468,71.87721429048881
